comment_id,MK_ID,mk_name,post_status_id,post_content,post_link,comment_link,comment_content,comment_content_processed,comment_time_of_publication,COMMENT_PUBLICATION_DAYS_FROM_RESEARCH_START_DATE,post_like_count,post_comment_count,post_share_count,comment_like_count,comment_comment_count,comment_main_language,POST_LEN_MESSAGE,COMMENT_LEN_MESSAGE,COMMENTATOR_LIKED_POST,HAS_NAME_OF_POST_WRITER_MK_IN_COMMENT,IDS_OF_MKS_MENTIONED_IN_COMMENT,NUM_OF_COMMENTS_BY_COMMENTATOR_ON_POST,COMMENTATOR_ID,POLITICAL_WING_HATNUA_LEFT,POLITICAL_WING_HATNUA_CENTER,IS_COALITION,PARTY_NAME,IS_FEMALE,AGE,MK_POLITICAL_STATUS,MK_POLITICAL_SENIORITY_INDEX,IS_CURRENT_OR_PAST_PARTY_LEADER,IS_CURRENT_OR_PAST_PM_CANDIDATE,IS_PM,POST_PUBLICATION_TIMESTAMP,POST_PUBLICATION_DATE,POST_PUBLICATION_DAYS_FROM_RESEARCH_START_DATE,POST_WITH_PHOTO,POST_WITH_LINK,POST_WITH_VIDEO,POST_WITH_STATUS,POST_WITH_TEXT_ONLY,POST_IN_HEBREW,POST_IN_ENGLISH,POST_IN_ARABIC,POST_IN_OTHER,DAYS_FROM_ELECTION,DAYS_FROM_THREE_TEENAGER_KIDNAP,DAYS_FROM_PROTECTIVE_EDGE_OFFICIAL_START_DATE,DAYS_FROM_PROTECTIVE_EDGE_OFFICIAL_END_DATE,DAYS_FROM_DUMA_ARSON_ATTACK,DAYS_FROM_THIRD_INTIFADA_START_DATE,DAYS_FROM_MK_BIRTHDAY,POST_PUBLISHED_ON_SATURDAY,COMMENT_PUBLISHED_ON_SATURDAY,NUM_OF_COMMENTS_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,NUM_OF_LIKES_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,RATIO_OF_COMMENTS_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,RATIO_OF_LIKES_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,NUM_OF_COMMENTS_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,NUM_OF_LIKES_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,RATIO_OF_COMMENTS_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,RATIO_OF_LIKES_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,,,feed_id,helper_feed_popularity_index_field,fan_count_at_time_of_publication,fan_count_at_end_of_research,start_of_term,end_of_term,mk_seniority_by_end_of_research_in_days,post_published_after_start_of_term,post_published_before_end_of_term,post_in_range,commentmain_language_manual_qa,ATTITUDE,ATTITUDE_TOWARD_WRITER_OF_POST,ATTITUDE_TOWARD_RIVALS,ATTITUDE_TOWARD_ALLIES,ATTITUDE_TOWARD_OTHERS,ATTITUDE_TOWARD_CONTENT_OF_POST,OTHERS_NEGATIVE_LANGUAGE,OTHERS_GREETINGS,OTHERS_CALL_FOR_ACTION,comments
850006631687673_850697524951917,864,נפתלי בנט,396697410351933_850006631687673,1. צפו בסרטון.        2. התפקדו לבית היהודי: bit.ly/mifkad2015        3. מתנצל.         http://youtu.be/PBN0nqQX5xo,https://www.facebook.com/396697410351933/posts/850006631687673,www.facebook.com/850006631687673_850697524951917,לא משנה הפוליטיקה עכשיו בואנה בנט אתה תותח!!!!!,לא משנה הפוליטיקה עכשיו בואנה MK_WRITER_OF_POST אתה תותח!!!!!,2014-12-17 07:14:30+00:00,350,19007,1553,1889,0,0,he,95,47,1,0,,1,733689146709453,RIGHT,RIGHT,1,הבית היהודי,0,44,1,,1,12/30/1899,12/30/1899,2014-12-16 09:56:33+00:00,12/16/2014,349,0,0,1,0,0,1,0,0,0,-91,187,161,112,-227,-271,98,0,0,1,2,0.0006775068,0.0013550136,1,1,1,1,,,20,20:2014-12-16,365900,409482,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,1,1,4,4,4,4,2,2,2,0
851093808282305_851537644904588,878,יאיר לפיד,107836625941364_851093808282305,"בעוד ארבעה חודשים נלך לבחירות.         יש עתיד תוביל את גוש המרכז. אנחנו נחבור למפלגות אחרות כדי להחליף את השלטון ונמשיך במלוא העוצמה, בדיוק מהמקום בו נעצרנו. הכל מוכן. הכל מונח על השולחן. את הכל נתניע מחדש.",https://www.facebook.com/107836625941364/posts/851093808282305,www.facebook.com/851093808282305_851537644904588,"יאיר אנחנו איתך ! לא מבינה למה אנשים שלא מבינים אותך צריכים לרדת לרמות הנמוכות כל כך ולהראות לכל העולם את הרמה וטיפשות שלהם.גועל נפש.זה שהם לא יבינו לא אומר שזה לא טוב.אם הם לא מבינים שביבי זה סוף למדינה ,אז אין עם לדבר","MK_WRITER_OF_POST אנחנו איתך ! לא מבינה למה אנשים שלא מבינים אותך צריכים לרדת לרמות הנמוכות כל כך ולהראות לכל העולם את הרמה וטיפשות שלהם.גועל נפש.זה שהם לא יבינו לא אומר שזה לא טוב.אם הם לא מבינים שMK_NOT_WRITER_OF_POST זה סוף למדינה ,אז אין עם לדבר",2014-12-09 07:29:45+00:00,342,7997,2620,785,1,0,he,200,219,1,1,878;902,1,638914732896931,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-08 16:33:45+00:00,12/8/2014,341,0,0,1,0,0,1,0,0,0,-99,179,153,104,-235,-279,33,0,0,10,124,0.0163666121,0.2029459902,1,1,1,1,,,14,14:2014-12-08,361406,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,1,1,2,4,2,4,2,2,2,0
851093808282305_852428901482129,878,יאיר לפיד,107836625941364_851093808282305,"בעוד ארבעה חודשים נלך לבחירות.         יש עתיד תוביל את גוש המרכז. אנחנו נחבור למפלגות אחרות כדי להחליף את השלטון ונמשיך במלוא העוצמה, בדיוק מהמקום בו נעצרנו. הכל מוכן. הכל מונח על השולחן. את הכל נתניע מחדש.",https://www.facebook.com/107836625941364/posts/851093808282305,www.facebook.com/851093808282305_852428901482129,גם לבני בעטה בך...הזמן שלך נגמר.......אולי  תחבור לערבים ותעבור את אחוז החסימה ....אפילו הם לא יסכימו לשבת איתך  כי אתה שקרן ונפוח  בקיצור תלך  הביתה נימאסתה  לא יכול ליראות אותך ולא לישמוע אותך אפס מאופס...,גם MK_NOT_WRITER_OF_POST בעטה בך...הזמן שלך נגמר.......אולי  תחבור לערבים ותעבור את אחוז החסימה ....אפילו הם לא יסכימו לשבת איתך  כי אתה שקרן ונפוח  בקיצור תלך  הביתה נימאסתה  לא יכול ליראות אותך ולא לישמוע אותך אפס מאופס...,2014-12-10 17:09:48+00:00,343,7997,2620,785,0,1,he,200,207,0,0,,1,547877248681504,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-08 16:33:45+00:00,12/8/2014,341,0,0,1,0,0,1,0,0,0,-99,179,153,104,-235,-279,33,0,0,22,0,0.022913257,0,1,1,1,1,,,14,14:2014-12-08,361406,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,2,4,4,4,4,1,2,2,0
852224144864398_852585811494898,69,ישראל כץ,335399036546914_852224144864398,"או״ם שמום. מכל מעשי הטבח באזור, לגנות דווקא את ישראל על פגיעה בילדים בעזה? איפה ירי טילי החמאס והיכן הזכות להתגונן? באן קי-מון תתבייש.",https://www.facebook.com/335399036546914/posts/852224144864398,www.facebook.com/852224144864398_852585811494898,שיזדיין העולם,שיזדיין העולם,2015-06-20 02:14:00+00:00,535,4478,620,169,0,0,he,134,13,0,0,,1,993584173987766,RIGHT,RIGHT,1,הליכוד,0,61,0,,0,12/30/1899,12/30/1899,2015-06-19 09:03:46+00:00,6/19/2015,534,1,0,0,0,0,1,0,0,0,94,372,346,297,-42,-86,93,0,1,2,1,0.0052083333,0.0026041667,1,1,1,1,,,7,7:2015-06-19,67163,81113,6/17/1996,12/30/1899,7137,1.00,1,1.00,he,2,4,4,4,4,1,1,2,2,0
852532501510233_852578434838973,831,מירי רגב,118410851589072_852532501510233,"ארגון אלמגור הגיש לי היום תחקיר עם נתונים חדשים לטענתם על תיאטרון אל- מידאן וזאת בהמשך לשימוע שנערך אצל מנכ""ל משרד התרבות והספורט המשמש כיו״ר ועדת התמיכות.         בארגון אלמגור טוענים כי התיאטרון פעל במשך שנים מתחת לראדר של משרד התרבות בשורה של עברות.        על פי מיטב הייעוץ המשפטי שקיבלו, צריך לסגור את התאטרון לאלתר ולא רק הפסקת מימונו, מקופת המדינה.        לאחר ששמעתי את דבריהם אמרתי כי אעביר את החומר לבדיקה של  הגורמים המקצועיים והוספתי כי אין לי כוונה להתייחס לסוגיית תאטרון אל-מידאן, כל עוד הוא נמצא בהליך שימוע של המשרד .",https://www.facebook.com/118410851589072/posts/852532501510233,www.facebook.com/852532501510233_852578434838973,האירגון הזה לא מאמין בדו קיום כשמעלים הצגה זה מיועד לגרום לצופה  ליהנות ולא לחשוב על שום דבר חוץ מעונג וחויה שלא כשורה לבעיות בין יהודים וערבים ויש המון נושאים,האירגון הזה לא מאמין בדו קיום כשמעלים הצגה זה מיועד לגרום לצופה  ליהנות ולא לחשוב על שום דבר חוץ מעונג וחויה שלא כשורה לבעיות בין יהודים וערבים ויש המון נושאים,2015-08-13 18:29:11+00:00,589,1046,140,43,1,0,he,514,159,1,0,,1,683201148452961,RIGHT,RIGHT,1,הליכוד,1,51,0,,0,12/30/1899,12/30/1899,2015-08-13 16:35:19+00:00,8/13/2015,589,1,0,0,0,0,1,0,0,0,149,427,401,352,13,-31,79,0,0,71,102,0.0600858369,0.0875536481,1,1,1,1,,,6,6:2015-08-13,228245,250796,2/24/2009,12/30/1899,2502,1.00,1,1.00,he,2,4,4,4,4,2,2,2,2,0
852905191434500_852919818099704,878,יאיר לפיד,107836625941364_852905191434500,"האיחוד של לבני-הרצוג עשה סדר במערכת הפוליטית.        משמאל יש את מרצ והעבודה. מימין (שהופך לנגד עינינו לימין קיצוני) יש את הליכוד ובנט, ואנחנו במרכז השפוי, שם נמצא רוב הציבור הישראלי.        שם גם יתנהלו הבחירות - בין הימין למרכז.",https://www.facebook.com/107836625941364/posts/852905191434500,www.facebook.com/852905191434500_852919818099704,במרכז יש רק גולם        תבחר דרך ודעה        קבלת הזדמנות         וחצי מחברייך יהיו מובטלים        תחשוב שיצאת למשימה של סיירת מטכ״ל        ובגלל החלטות שגויות חצי מהם לא חוזרים הביתה        אין לך שיקול דעת נכון        צר לי הפעם ביבי יותר מתמיד,במרכז יש רק גולם        תבחר דרך ודעה        קבלת הזדמנות         וחצי מחברייך יהיו מובטלים        תחשוב שיצאת למשימה של סיירת מטכ״ל        ובגלל החלטות שגויות חצי מהם לא חוזרים הביתה        אין לך שיקול דעת נכון        צר לי הפעם MK_NOT_WRITER_OF_POST יותר מתמיד,2014-12-11 16:02:22+00:00,344,4045,1660,143,0,0,he,216,197,0,0,,2,840388732680761,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-11 15:33:04+00:00,12/11/2014,344,0,0,0,0,1,1,0,0,0,-96,182,156,107,-232,-276,36,0,0,22,0,0.0327332242,0,1,1,1,1,,,14,14:2014-12-11,361783,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,2,1,4,4,4,2,2,2,0
853056004784756_853124104777946,201,זהבה גלאון,115028251920872_853058064784550,"ראיתי את הסרטון החדש בכיכובו של נתניהו והמצוקה שלו באמת נגעה לליבי. איזה מסכן ראש הממשלה שכל הזמן מסיחים את דעתו עם פרשות וכתבי אישום ולא נותנים לו לעבוד. עכשיו אני סוף סוף מבינה למה לא היה לו זמן לפרסם מצע. או לטפל ביוקר המחיה בשש השנים האחרונות. או למצוא וליישם תוכנית להורדת מחירי הדיור. או להתמודד עם תעשיית השחיתות ששותפיו הקואליציוניים ניהלו מתחת לאף שלו כל הזמן הזה.         אתם מבינים? זה הכל אשמתנו שהסחנו את דעתו. לכן אני חושבת שיש לנו חובה לעזור לנתניהו להשתקם ולהתאושש, והפתרון הרפואי הברור הוא לפחות ארבע שנים של מנוחה מחוץ למוקדי קבלת ההחלטות. ואם זה לא יעזור לטפל בהסחות הדעת שנתניהו סובל מהן, לפחות זה יעזור לאזרחי מדינת ישראל להשתקם משש שנים של ספינים מתבכיינים ואפס מנהיגות.",https://www.facebook.com/115028251920872/posts/853058064784550,www.facebook.com/853056004784756_853124104777946,שמלאנית הזוייה,שמלאנית הזוייה,2015-02-07 22:37:09+00:00,403,5330,647,510,1,1,he,686,14,0,0,,1,328507990666900,LEFT,LEFT,0,מרצ,1,60,1,,1,12/30/1899,12/30/1899,2015-02-07 18:56:31+00:00,2/7/2015,402,1,0,0,0,0,1,0,0,0,-38,240,214,165,-174,-218,52,0,0,2,1,0.0021762786,0.0010881393,1,1,1,1,,,22,22:2015-02-07,69337,100013,6/7/1999,12/30/1899,6052,1.00,1,1.00,he,2,2,4,4,4,4,1,2,2,0
853596458032040_854485284609824,878,יאיר לפיד,107836625941364_853596458032040,"משהו שאמרתי היום בכנס נשים של ""יש עתיד"", מול מאות פעילות ותומכות שלנו:        לפני שנתיים נבחרו 19 חברי כנסת של יש עתיד לכנסת. 8 מהם היו נשים. זו היתה הפעם הראשונה בתולדות הפוליטיקה הישראלית שבמפלגה גדולה היה ייצוג גבוה כל כך של נשים.        שלושה חודשים אחרי הבחירות נכנסתי למשרד האוצר בפעם הראשונה.         במשרד האוצר יש 8 אגפים שבראש כל אחד מהם עומד מנכ""ל. הפגישה הראשונה שלי, בחדר הישיבות, היתה עם שמונת המנכ""לים. היו שם 7 גברים ואשה אחת.         לפני שבועיים יצאתי ממשרד האוצר. לפני שיצאתי קיימתי ישיבת פרידה מהנהלת המשרד, באותו חדר ישיבות, סביב אותו שולחן, היו שם 4 מנכ""לים, ו-4 מנכ""ליות, כולל מנכ""לית המשרד, יעל אנדורן, שאותה קיבלתי לתפקיד כשהיא היתה בחודש השביעי להריון.         אני לא היחיד. 60% משרי ""יש עתיד"" מינו מנכ""ליות למשרדי הממשלה שהם עמדו בראשם.         לא עשינו טובה לאף אחת. עשינו טובה לעצמנו.",https://www.facebook.com/107836625941364/posts/853596458032040,www.facebook.com/853596458032040_854485284609824,יאיר- יהיר עזוב מה רע בתקשורת?! וטעות עשיתי פעם אחת פעם שניה? אין סיכוי,MK_WRITER_OF_POST- יהיר עזוב מה רע בתקשורת?! וטעות עשיתי פעם אחת פעם שניה? אין סיכוי,2014-12-14 09:51:21+00:00,347,10131,1172,532,0,0,he,772,71,0,1,878;902,1,1.02014838250978E+016,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-12 16:38:10+00:00,12/12/2014,345,0,0,0,0,1,1,0,0,0,-95,183,157,108,-231,-275,37,1,0,5,1,0.0065466448,0.0016366612,1,1,1,1,,,14,14:2014-12-12,361829,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,2,4,4,4,4,1,2,2,0
853854557990712_853857074657127,200,אילן גילאון,302282753147898_853854954657339,את הסופה הזאת נתניהו לא ישכח. הוא יודע טוב מאוד מדוע הוא רוצה לקבור את דוח הדיור. להשתיק את מה שכולנו בעצם יודעים ולמנוע פרסום לפני הבחירות.         מה צפוי בדוח המבקר על הדיור? פירוט של שורה ארוכה של מחדלים שדידרו אותנו למשבר גדול שספק אם ידענו. מכירת חיסול של הדיור הציבורי. התעלמות מדיור בר השגה. הפקרות מוחלטת בשוק השכירות. היעדר מדיניות כוללת ותמונת הזנחה קשה.         וזה בדיוק מה שנתניהו ושותפיו הקואליציוניים בהווה ובעבר לא רוצים שתדעו. פניתי היום למבקר המדינה בדרישה שלא ייכנע ללחצים מלשכת ראש הממשלה ושליחיו ושיפרסם מוקדם ככל הניתן את הדוח.         הגיע הזמן לעסוק סוף סוף בסוגיית ליבה שנוגעת לכולנו ולא להטות את תשומת לאיזוטריה ולשאר טואלטיקה. חשוב שיהיה לציבור מספיק זמן להעלות שאלות על המדיניות המופקרת והשערורייתית של הממשלות האחרונות.         ואת החשבון נפדה בבחירות הקרובות.,https://www.facebook.com/302282753147898/posts/853854954657339,www.facebook.com/853854557990712_853857074657127,מני נפתלי אשם:        אז מה יש לנו עד עכשו מהליכוד        סכסוך עם הממשל האמריקאי        קרטל גז        דירות יקרות        משבר במערכת הבריאות.        עוני גדל        בזבוז 2 מילארד שקל על בחירות מיותרות        שחרור חרדים מגיוס.        אין חזון        אין מדיניות        אין תקווה        התנהגות בזבזנית בבית ראש הממשלה        התנהגות גזענית אנטי ספרדית בבית ראש הממשלה.        שחיקת שכר.        ימין קיצוני הזוי אלקין חוטובלי דנון ביבי פייגלין יריב לוין ביחד עם סטרוק בנט מיכאל .        מפלגה אשר אינה שייכת כבר לספרדים שבחרו בה בתקופת בגין.        לכן רק כחלון הרצוג ולפיד,מני MK_NOT_WRITER_OF_POST אשם:        אז מה יש לנו עד עכשו מהליכוד        סכסוך עם הממשל האמריקאי        קרטל גז        דירות יקרות        משבר במערכת הבריאות.        עוני גדל        בזבוז 2 מילארד שקל על בחירות מיותרות        שחרור חרדים מגיוס.        אין חזון        אין מדיניות        אין תקווה        התנהגות בזבזנית בבית MK_NOT_WRITER_OF_POST        התנהגות גזענית אנטי ספרדית בבית MK_NOT_WRITER_OF_POST.        שחיקת שכר.        ימין קיצוני הזוי MK_NOT_WRITER_OF_POST MK_NOT_WRITER_OF_POST MK_NOT_WRITER_OF_POST MK_NOT_WRITER_OF_POST MK_NOT_WRITER_OF_POST MK_NOT_WRITER_OF_POST ביחד עם MK_NOT_WRITER_OF_POST MK_NOT_WRITER_OF_POST מיכאל .        מפלגה אשר אינה שייכת כבר לספרדים שבחרו בה בתקופת בגין.        לכן רק MK_NOT_WRITER_OF_POST MK_NOT_WRITER_OF_POST וMK_NOT_WRITER_OF_POST,2015-02-22 22:32:29+00:00,418,240,21,16,3,0,he,766,456,1,0,,4,4581151062498,LEFT,LEFT,0,מרצ,0,60,1,,1,12/30/1899,12/30/1899,2015-02-22 22:23:22+00:00,2/22/2015,418,1,0,0,0,0,1,0,0,0,-22,256,230,181,-158,-202,77,0,0,33,64,0.0572033898,0.1355932203,1,1,1,1,,,35,35:2015-02-22,20095,30330,6/7/1999,12/30/1899,6052,1.00,1,1.00,he,2,4,2,1,4,4,2,2,2,0
853965418055219_853991344719293,904,איילת שקד,237683826350051_853965418055219,לאחר דיונים רבים החלטנו להוציא מחוץ לחוק את הפלג הצפוני של התנועה האיסלאמית.         התנועה הסיתה בתקופה האחרונה הסתה שקרית וגזענית שהובילה לגל הטרור.         ממשלת ישראל לא תאפשר לתנועה שמסיתה נגד עצם קיומה של המדינה לפעול ולחנך.,https://www.facebook.com/237683826350051/posts/853965418055219,www.facebook.com/853965418055219_853991344719293,"כל הכבוד ! תמשיכי כך , איילת .         זה הזמן לנקות את כל הזוהמה המסיתה , כולל בצלם ושות׳ .","כל הכבוד ! תמשיכי כך , MK_WRITER_OF_POST .         זה הזמן לנקות את כל הזוהמה המסיתה , כולל בצלם ושות׳ .",2015-11-17 08:41:51+00:00,685,5307,469,143,0,0,he,218,85,1,0,,1,1.01525328190146E+016,RIGHT,RIGHT,1,הבית היהודי,1,40,0,,0,12/30/1899,12/30/1899,2015-11-17 06:39:07+00:00,11/17/2015,685,0,0,0,0,1,1,0,0,0,245,523,497,448,109,65,171,0,0,44,107,0.0569536424,0.1417218543,1,1,1,1,,,2,2:2015-11-17,148963,154084,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,1,4,4,4,2,1,1,2,1,0
854215734675243_854344951328988,831,מירי רגב,118410851589072_854215734675243,"שביתת הרעב של העציר הפלסטינאי היא כלי של התעמולה הפלסטינאית כנגד מדינת ישראל.        מזה בדיוק חששנו, מניפולציות של מחבלים שדינם להרקב בכלא.         לא יתכן שמחבלים ינסו ליצור לחץ בינלאומי באמצעות שביתות רעב.         ישראל לא תתן יד לפעולות דה- לגיטימציה נגדה באמצעות שביתות רעב.         זאת בדיוק הסיבה שחוקקנו את חוק ׳הזנה בכפייה׳ שמטרתו היא מניעת פגיעה של אסירים בעצמם.        למדינה יש אחריות על אזרחיה וגם על אסיריה.",https://www.facebook.com/118410851589072/posts/854215734675243,www.facebook.com/854215734675243_854344951328988,אולי תחוקקו חוק להעמיד לדין אשמים או לשחרר לשחרר אנשים שאי אפשר להאשים? אהה לא? מפתיע.,אולי תחוקקו חוק להעמיד לדין אשמים או לשחרר לשחרר אנשים שאי אפשר להאשים? אהה לא? מפתיע.,2015-08-17 15:48:28+00:00,593,3588,816,145,1,0,he,388,86,0,0,,1,1.02040504082478E+016,RIGHT,RIGHT,1,הליכוד,1,51,0,,0,12/30/1899,12/30/1899,2015-08-17 09:49:17+00:00,8/17/2015,593,0,0,0,0,1,1,0,0,0,153,431,405,356,17,-27,83,0,0,1,0,0.0008583691,0,1,1,1,1,,,6,6:2015-08-17,228445,250796,2/24/2009,12/30/1899,2502,1.00,1,1.00,he,2,4,4,4,4,2,2,2,2,0
854913261265697_854940744596282,201,זהבה גלאון,115028251920872_854913261265697,"על רקע ההתערבות של נתניהו בוועדה לבחירת פרס ישראל, אולי אתם תוהים איך נראית ועדת פרס ציבורית אחרי שהליכוד עשה בה טיהור פוליטי כמו שצריך. אז הנה: משרד הפנים יעניק ביום ראשון את פרס הניהול הכספי התקין למועצה האזורית שומרון, שהעומד בראשה גרשון מסיקה חשוד בפרשת השחיתות הציבורית של מפלגות הימין.",https://www.facebook.com/115028251920872/posts/854913261265697,www.facebook.com/854913261265697_854940744596282,אחד יושב באוטובוס ולידו מתיישבת אסטרולוגית חופרת אחרי שתי דקות של חפירות היא שואלת אותו מה המזל שלך? אומר לה ״המזל שלי שבתחנה הבאה אני יורד״,אחד יושב באוטובוס ולידו מתיישבת אסטרולוגית חופרת אחרי שתי דקות של חפירות היא שואלת אותו מה המזל שלך? אומר לה ״המזל שלי שבתחנה הבאה אני יורד״,2015-02-11 21:17:47+00:00,406,3851,408,597,3,0,he,291,140,0,0,,1,1748122538745400,LEFT,LEFT,0,מרצ,1,60,1,,1,12/30/1899,12/30/1899,2015-02-11 20:30:52+00:00,2/11/2015,406,0,0,0,0,1,1,0,0,0,-34,244,218,169,-170,-214,48,0,0,2,0,0.0021762786,0,1,1,1,1,,,22,22:2015-02-11,69742,100013,6/7/1999,12/30/1899,6052,1.00,1,1.00,he,3,4,4,4,4,4,2,2,2,0
855161067860192_855324864510479,740,יצחק הרצוג,161648040544835_855161067860192,צפו בגיליון הציונים של נתניהו: מצטיין בתירוצים - נכשל בכל היתר!,https://www.facebook.com/161648040544835/posts/855161067860192,www.facebook.com/855161067860192_855324864510479,"ההתנהלות שלכם שהיא נגד ביבי אבל בלי הצעות אופרטיביות משלכם, כמו גם צורת הדיבור שלכם מול ראש ממשלה מכהן - לא מוסיפה לאף אחד מכם כבוד. מי שלא מכבד את הבריות לא ראוי לכבוד בעצמו.","ההתנהלות שלכם שהיא נגד MK_NOT_WRITER_OF_POST אבל בלי הצעות אופרטיביות משלכם, כמו גם צורת הדיבור שלכם מול MK_NOT_WRITER_OF_POST מכהן - לא מוסיפה לאף אחד מכם כבוד. מי שלא מכבד את הבריות לא ראוי לכבוד בעצמו.",2015-01-07 20:39:35+00:00,371,3103,957,769,2,0,he,63,175,0,0,,1,373183922890679,LEFT,LEFT,0,המחנה הציוני ,0,56,2,,1,12/31/1899,12/30/1899,2015-01-07 13:53:06+00:00,1/7/2015,371,0,0,1,0,0,1,0,0,0,-69,209,183,134,-205,-249,107,0,0,4,0,0.0042060988,0,1,1,1,1,,,12,12:2015-01-07,51370,109582,2/17/2003,12/30/1899,4701,1.00,1,1.00,he,2,2,3,4,4,2,2,2,2,0
855333501191669_856093711115648,878,יאיר לפיד,107836625941364_855333677858318,"עכשיו, בקרית טבעון.",https://www.facebook.com/107836625941364/posts/855333677858318,www.facebook.com/855333501191669_856093711115648,זיו זלדין צודק במאה  אחוז גם את הקול שלי הוא יקבל,זיו זלדין צודק במאה  אחוז גם את הקול שלי הוא יקבל,2014-12-17 06:21:41+00:00,350,3507,677,58,0,0,he,19,49,1,0,,9,996678833691907,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-15 19:49:46+00:00,12/15/2014,348,1,0,0,0,0,1,0,0,0,-92,186,160,111,-228,-272,40,0,0,96,17,0.0671031097,0.0278232406,1,1,1,1,,,14,14:2014-12-15,362117,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,1,1,4,4,1,4,2,2,2,0
855653611191662_855685107855179,201,זהבה גלאון,115028251920872_855653764524980,"אני מברכת על החלטת היועץ המשפטי לממשלה שקיבל את פנייתי והורה לנתניהו שלא להתערב בוועדת פרס ישראל. טוב שבלמנו את הניסיון המסוכן של נתניהו להפוך את הפרס לכלי משחק פוליטי, הידרדרות לפשיזם תמיד מתחילה בבחינת הפטריוטיות של אנשי תרבות ובדה לגיטימציה של יצירותיהם ואומנותם.         אמנם הנזק כבר נעשה והפרס השנה נראה יותר כמו קרקס מאשר מוסד מכובד, אבל אני שואבת אופטימיות ממהלך ה-""באתי, החרבתי, התקפלתי"" של ביבי בשבוע האחרון. כעת נותר רק לקוות שב-17 במרצ הציבור יראה לו את הדלת, הוא יפסיק להתערב גם בשאר תחומי חיינו, ואנחנו נוכל לשקם את הנזק שעשה לפרס ישראל, ולכל דבר אחר שנגע בו בשש השנים האחרונות.        (צילום: wikimedia)",https://www.facebook.com/115028251920872/posts/855653764524980,www.facebook.com/855653611191662_855685107855179,מה שאת מברכת נחשב בעיני רוב העם למקללת.,מה שאת מברכת נחשב בעיני רוב העם למקללת.,2015-02-13 11:36:06+00:00,408,2576,267,110,0,0,he,606,39,0,0,,1,1.02064976739012E+016,LEFT,LEFT,0,מרצ,1,60,1,,1,12/30/1899,12/30/1899,2015-02-13 09:49:52+00:00,2/13/2015,408,1,0,0,0,0,1,0,0,0,-32,246,220,171,-168,-212,46,0,0,1,0,0.0010881393,0,1,1,1,1,,,22,22:2015-02-13,69962,100013,6/7/1999,12/30/1899,6052,1.00,1,1.00,he,2,2,4,4,4,2,2,2,2,0
855935154503301_856523031111180,831,מירי רגב,118410851589072_855935154503301,"אני מחזקת את דבריה של שופטת בית הדין לעבודה אפרת קסלר שאמרה כי לליגות הכדורגל אין היתר העסקה בשבת ובטח לא לליגת העל. דבריה מחזקים את הקו שלי בנוגע לאי כפיית משחקים בשבת.        כפי שהודעתי בתחילת השבוע  על פי הנחייתי עד סוף חודש אוגוסט יוגשו  בפניי המלצות הצוות המיקצועי לגבי משחקים בשבת.        כמו כן  פנו אלי גם ראשי ערים, אשר מתנגדים לכך שקבוצתם תשחק בשבת.",https://www.facebook.com/118410851589072/posts/855935154503301,www.facebook.com/855935154503301_856523031111180,אל תקחו לנו את הכדורגל בשבת🙏🙏🙏,אל תקחו לנו את הכדורגל בשבת:pray::pray::pray:,2015-08-21 19:40:31+00:00,597,1257,262,43,0,0,he,348,30,0,0,,1,1682820368617160,RIGHT,RIGHT,1,הליכוד,1,51,0,,0,12/30/1899,12/30/1899,2015-08-20 16:19:18+00:00,8/20/2015,596,0,0,0,0,1,1,0,0,0,156,434,408,359,20,-24,86,0,1,4,4,0.0034334764,0.0034334764,1,1,1,1,,,6,6:2015-08-20,228713,250796,2/24/2009,12/30/1899,2502,1.00,1,1.00,he,1,4,4,4,4,2,2,2,1,0
